,regulatorId,regulatorName,RegulatorGeneName,regulatedId,regulatedName,function,confidenceLevel
5824,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00091,aspA,+,S 
5825,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00110,bglB,+,C 
5826,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00111,bglF,+,C 
5827,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00112,bglG,+,C 
5828,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00133,cdd,-+,C 
5829,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00136,chbB,+,S 
5830,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00137,chbC,+,S 
5831,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00138,chbA,+,S 
5832,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00139,chbR,+,S 
5833,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00140,chbF,+,S 
5836,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00156,cpdB,+,S 
5837,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00160,crp,-+,C 
5839,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00163,cstA,+,S 
5840,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00166,cyaA,-,S 
5847,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00194,cytR,-+,C 
5848,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00213,deoA,-+,C 
5849,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00214,deoB,-+,C 
5850,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00215,deoC,-+,C 
5851,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00216,deoD,-+,C 
5862,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00258,entF,-,S 
5863,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00263,envZ,-+,C 
5864,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00274,fadL,+,S 
5865,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00276,fbaA,+,C 
5872,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00311,fis,-+,S 
5873,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00313,flhC,+,C 
5874,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00314,flhD,+,C 
5876,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00343,fucI,+,S 
5877,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00344,fucK,+,C 
5879,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00346,fucP,+,S 
5880,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00347,fucR,+,S 
5881,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00348,fucU,+,C 
5882,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00349,fumA,+,C 
5884,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00351,fumC,+,C 
5885,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00352,fur,+,S 
5886,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00354,gabT,+,S 
5887,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00355,galE,-+,S 
5888,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00356,galK,-+,S 
5889,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00358,galS,+,S 
5890,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00359,galT,-+,S 
5892,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00361,epd,+,C 
5893,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00362,gcd,-,C 
5894,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00364,gcvH,+,C 
5896,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00370,glgA,+,S 
5897,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00372,glgC,+,S 
5898,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00373,glgP,+,S 
5902,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00384,glpA,+,C 
5903,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00385,glpB,+,C 
5904,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00386,glpC,+,C 
5905,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00387,glpD,+,S 
5906,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00388,glpE,+,S 
5908,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00390,glpG,+,S 
5910,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00392,glpQ,+,C 
5911,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00393,glpR,+,S 
5912,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00394,glpT,+,C 
5913,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00395,gltA,+,S 
5914,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00396,gltB,-,C 
5915,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00397,gltD,-,C 
5917,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00413,guaA,+,C 
5918,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00414,guaB,+,C 
5920,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00428,hflC,-,S 
5921,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00429,hflK,-,S 
5922,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00430,hflX,-,S 
5923,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00431,hfq,-,S 
5924,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00454,htpG,-,S 
5925,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00459,hupA,+,S 
5926,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00460,hupB,+,S 
5928,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00487,ilvB,+,S 
5929,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00494,ilvN,+,S 
5930,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00497,infB,-,C 
5931,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00502,rpoS,-,S 
5932,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00516,lacA,-+,S 
5933,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00517,lacI,+,S 
5934,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00518,lacY,-+,C 
5935,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00519,lacZ,-+,C 
5936,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00520,lamB,+,C 
5938,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00546,malE,+,C 
5939,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00547,malF,+,C 
5940,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00548,malG,+,C 
5941,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00549,malI,-+,C 
5942,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00550,malK,+,C 
5943,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00551,malM,+,C 
5944,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00554,malT,+,S 
5945,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00555,malX,+,C 
5946,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00556,malY,+,C 
5948,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00559,manX,+,S 
5949,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00560,manY,+,S 
5950,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00561,manZ,+,S 
5951,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00563,mazE,+,C 
5953,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00569,melA,+,S 
5954,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00570,melB,+,S 
5956,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00584,mglA,+,C 
5957,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00585,mglB,+,C 
5958,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00586,mglC,+,C 
5959,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00607,mtlA,+,S 
5960,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00608,mtlD,+,S 
5961,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00624,nagA,-+,C 
5962,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00625,nagB,-+,C 
5963,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00626,umpH,-+,S 
5964,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00627,nagE,-+,C 
5965,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00628,nagC,-+,C 
5966,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00629,nanA,+,S 
5970,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00651,nmpC,+,S 
5973,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00656,nupG,-+,C 
5974,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00657,nusA,-,C 
5976,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00663,ompF,+,S 
5977,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00664,ompR,-+,C 
5979,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00680,pck,-+,C 
5980,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00692,pflB,+,C 
5981,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00694,pgk,+,C 
5983,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00733,pnp,-,C 
5984,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00747,ppiA,-+,C 
5985,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00754,priB,+,S 
5986,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00777,ptsG,+,S 
5987,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00778,ptsH,-+,C 
5989,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00785,purH,-,S 
5997,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00825,relA,+,C 
5998,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00832,rhaR,+,C 
5999,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00833,rhaS,+,C 
6000,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00860,rplI,+,S 
6001,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00864,rplM,-,C 
6002,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00887,rpoH,-+,C 
6003,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00895,rpsF,+,S 
6004,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00898,rpsI,-,C 
6005,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00904,rpsO,-,C 
6006,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00907,rpsR,+,S 
6008,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00920,sdhB,+,S 
6009,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00921,sdhC,+,S 
6011,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00925,secB,+,C 
6012,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00932,serA,+,S 
6013,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00934,serC,-,C 
6025,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00967,sucA,+,S 
6026,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00968,sucB,+,S 
6027,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00969,sucC,+,S 
6028,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00970,sucD,+,S 
6029,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00977,tdcA,+,C 
6030,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00978,tdcB,+,C 
6031,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00979,tdcC,+,C 
6032,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00993,tnaA,+,S 
6033,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC00994,tnaB,+,S 
6034,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01006,trg,+,S 
6035,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01019,trxA,-,S 
6036,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01023,tsx,-+,C 
6037,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01033,udp,-+,C 
6038,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01034,ugpA,+,S 
6039,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01035,ugpB,+,S 
6040,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01036,ugpC,+,S 
6041,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01037,ugpE,+,S 
6042,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01038,ugpQ,+,S 
6043,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01042,uhpT,+,C 
6046,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01054,uxuA,+,S 
6047,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01060,xseA,-,C 
6050,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01064,xylE,+,C 
6053,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01096,cspD,+,C 
6054,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01107,ompW,-,C 
6056,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01132,hyfA,+,S 
6057,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01133,raiA,+,C 
6058,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01139,ygeA,+,S 
6059,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01153,tdcD,+,C 
6060,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01158,truB,-,C 
6061,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01159,rbfA,-,C 
6062,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01160,rimP,-,C 
6063,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01163,yhfA,-+,C 
6064,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01188,psiE,-,C 
6065,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01202,dcuA,+,S 
6066,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01207,melR,+,S 
6067,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01223,mazF,+,C 
6068,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01232,focA,+,C 
6069,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01248,ivbL,+,S 
6070,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01249,tnaC,+,S 
6071,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01254,hyfB,+,S 
6072,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01261,preA,+,S 
6073,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01281,dusB,-+,S 
6077,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01299,gabD,+,S 
6078,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01300,gabP,+,S 
6079,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01348,glgS,+,S 
6082,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01372,dadA,-+,S 
6083,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01373,dadX,-+,S 
6086,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01405,gcvT,+,C 
6087,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01410,acs,+,C 
6090,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01468,gltF,-,C 
6092,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01483,fadD,+,S 
6093,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01486,ychH,+,C 
6094,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01497,gadE,-,S 
6096,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01509,caiD,+,S 
6097,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01510,caiC,+,S 
6098,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01511,caiB,+,S 
6099,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01512,caiA,+,S 
6100,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01513,caiT,+,S 
6106,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01558,proP,-+,C 
6107,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01588,psuK,+,C 
6109,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01639,galM,-+,S 
6111,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01729,hofC,+,S 
6112,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01741,gcvP,+,C 
6113,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01751,puuB,-,S 
6115,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01794,rhaD,+,S 
6116,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01795,rhaA,+,S 
6117,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01796,rhaB,+,S 
6118,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01819,sbmC,+,S 
6119,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01824,rpoE,+,S 
6120,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01867,actP,+,C 
6121,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01868,yjcH,+,C 
6122,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01888,mtlR,+,S 
6123,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01893,nupC,+,S 
6124,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC01946,psuG,+,C 
6126,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02006,hofB,+,S 
6127,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02007,ppdD,+,S 
6130,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02043,galP,+,S 
6131,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02046,idnK,+,S 
6132,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02067,cspE,+,C 
6133,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02082,chbG,+,S 
6134,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02118,mdtE,-,S 
6135,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02119,mdtF,-,S 
6140,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02155,yiaK,+,S 
6141,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02156,yiaL,+,S 
6142,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02157,yiaM,+,S 
6143,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02158,yiaN,+,S 
6144,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02159,yiaO,+,S 
6145,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02160,lyxK,+,S 
6146,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02161,sgbH,+,S 
6147,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02162,sgbU,+,S 
6148,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02163,sgbE,+,S 
6149,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02168,aldB,+,S 
6151,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02211,rseA,+,S 
6154,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02242,gntT,+,C 
6157,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02269,gatA,+,C 
6158,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02270,gatB,+,C 
6159,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02271,gatC,+,C 
6160,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02272,gatD,+,C 
6161,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02273,gatY,+,C 
6163,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02281,puuR,-,S 
6165,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02304,ulaB,+,C 
6166,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02305,ulaC,+,C 
6167,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02306,cycA,+,C 
6168,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02312,idnT,+,S 
6169,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02315,sgcA,+,S 
6170,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02316,sgcC,+,S 
6171,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02317,sgcX,+,S 
6172,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02318,gntP,+,S 
6173,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02325,caiE,+,S 
6174,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02336,gntK,+,S 
6175,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02338,gntU,+,S 
6176,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02340,cas3,+,C 
6177,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02370,uxaA,+,S 
6180,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02375,agaA,+,C 
6181,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02393,cas2,-,S 
6182,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02419,frlA,+,S 
6183,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02432,dctA,+,C 
6184,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02433,dgoA,+,C 
6185,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02434,dgoK,+,C 
6186,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02435,dgoT,+,C 
6187,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02437,gpsA,+,C 
6188,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02438,hpt,+,C 
6189,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02441,uxuB,+,S 
6195,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02558,rmf,+,C 
6197,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02568,sgcB,+,S 
6203,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02764,rseD,+,S 
6213,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02967,fadH,+,S 
6215,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC02973,nanT,+,S 
6219,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03086,yahN,+,S 
6220,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03088,prpR,+,C 
6221,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03089,prpB,+,C 
6222,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03090,prpC,+,C 
6223,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03091,prpD,+,C 
6224,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03092,prpE,+,C 
6225,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03093,mhpR,+,S 
6226,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03094,mhpE,+,S 
6235,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03234,rihA,+,S 
6239,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03291,ldtB,-+,S 
6240,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03292,ybiT,-+,S 
6246,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03434,comR,-,C 
6247,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03435,bhsA,-,C 
6248,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03481,hlyE,+,C 
6249,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03507,puuD,-,S 
6250,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03508,puuE,-,S 
6251,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03533,abgR,+,C 
6253,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03568,paaZ,+,C 
6254,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03569,paaA,+,C 
6255,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03570,paaB,+,C 
6256,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03571,paaC,+,C 
6257,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03572,paaD,+,C 
6258,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03573,paaE,+,C 
6259,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03574,paaF,+,C 
6260,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03575,paaG,+,C 
6261,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03576,paaH,+,C 
6262,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03577,paaI,+,C 
6263,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03578,paaJ,+,C 
6264,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03579,paaK,+,C 
6265,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03592,mokB,+,S 
6267,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03611,ortT,-,S 
6269,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03651,lsrK,+,C 
6270,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03652,lsrR,+,C 
6271,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03653,lsrA,+,C 
6272,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03654,lsrC,+,C 
6273,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03655,lsrD,+,C 
6274,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03656,lsrB,+,C 
6275,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03657,lsrF,+,C 
6276,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03658,lsrG,+,C 
6277,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03659,tam,+,C 
6278,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03691,rspB,+,S 
6279,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03692,rspA,+,S 
6283,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03968,gatZ,+,C 
6284,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC03980,preT,+,S 
6285,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC04092,murQ,+,S 
6286,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC04093,murP,+,S 
6287,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC04127,hyfC,+,S 
6288,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC04128,hyfD,+,S 
6289,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC04129,hyfE,+,S 
6290,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC04130,hyfF,+,S 
6291,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC04131,hyfG,+,S 
6292,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC04132,hyfH,+,S 
6293,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC04133,hyfI,+,S 
6294,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC04134,hyfJ,+,S 
6295,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC04135,hyfR,+,S 
6296,RDBECOLITFC00189,CRP,crp,RDBECOLIGNC04136,focB,+,S 
