edges,resolution,precision,recall,f1rp,recovery,relevance,f1rr,f1rprr
2500,8.0,0.003223903062445926,0.0272227075231585,0.005765066683217354,0.13448564384464343,0.22435317709236205,0.16816620560212125,0.011147959494821578
2500,8.5,0.003226193238682398,0.027208723392770372,0.005768413990148347,0.1338358639655111,0.22503369607947507,0.1678469421166476,0.011153513961215675
2500,9.0,0.003185493281893435,0.027118655877743404,0.005701285039052835,0.1329702284868917,0.22498244873447248,0.16715040572395354,0.011026471343369032
2500,9.5,0.00317971082084085,0.027161150002440033,0.0056929566416897125,0.13226415110720108,0.2255338010226514,0.16674235590602504,0.01101000703952127
3000,1.0,0.006242310118403594,0.03364241683140642,0.010530667503804486,0.13891632524513944,0.24063124603964367,0.17614449923013642,0.019873228844203353
3000,1.5,0.006242310118403594,0.03364241683140642,0.010530667503804486,0.13891632524513944,0.24063124603964367,0.17614449923013642,0.019873228844203353
3000,2.0,0.006242310118403594,0.03364241683140642,0.010530667503804486,0.13891632524513944,0.24063124603964367,0.17614449923013642,0.019873228844203353
3000,2.5,0.006242310118403594,0.03364241683140642,0.010530667503804486,0.13891632524513947,0.24063124603964367,0.17614449923013645,0.019873228844203353
3000,3.0,0.006242310118403594,0.03364241683140642,0.010530667503804486,0.13891632524513944,0.24063124603964367,0.17614449923013642,0.019873228844203353
3000,3.5,0.006242310118403594,0.03364241683140642,0.010530667503804486,0.13891632524513944,0.24063124603964367,0.17614449923013642,0.019873228844203353
3000,4.0,0.006242310118403594,0.03364241683140642,0.010530667503804486,0.13891632524513947,0.24063124603964367,0.17614449923013645,0.019873228844203353
3000,4.5,0.0062264122627385,0.033678945882369256,0.010509816795807836,0.1375922989728633,0.2406049323379028,0.17506942433102818,0.019829239144362253
3000,5.0,0.005594136389410392,0.032755243645187115,0.009556206658581406,0.1367412622150026,0.24017278856045424,0.1742653540768025,0.018118829263843027
3000,5.5,0.00577091323263211,0.03281847303896384,0.009815785045264666,0.13734176475116186,0.24009509092468986,0.17473165643371644,0.01858739808486308
3000,6.0,0.004268863684059862,0.030995685124026316,0.007504213668440314,0.13660886954501592,0.2393255285852873,0.17393454855901416,0.0143876865195352
3000,6.5,0.003980026219423866,0.03060540710817317,0.007044024667429779,0.13645252021482102,0.2376411040520256,0.1733615621922545,0.01353797453530303
3000,7.0,0.003868649254525917,0.030284107030092208,0.006860856975032244,0.13567405328245818,0.23763541114766154,0.172730468985374,0.01319750869482598
3000,7.5,0.0037885351099633028,0.02998663536989723,0.006727156032936309,0.13429281790007694,0.23641891969030635,0.1712886844990302,0.01294587834271364
3000,8.0,0.0037770354014259127,0.03014561833434419,0.006712981156107492,0.1341717152431832,0.2378852493220106,0.17157303839151058,0.012920436235446883
3000,8.5,0.003745542990848037,0.02993742186412905,0.006658077821239089,0.13157139542908625,0.23659660591450418,0.16910402577276482,0.012811723806863894
3000,9.0,0.003732451799806409,0.02981904473130894,0.006634466934890073,0.13168925768312117,0.23588699037930727,0.1690195317238273,0.012767765073780576
3000,9.5,0.0037260566483398438,0.029820688608361536,0.006624402707148553,0.13008894250486233,0.23630441101780722,0.16780102937450742,0.012745636688237322
3500,1.0,0.006713988384407595,0.03519753698139969,0.011276891136282434,0.13647620035526087,0.2471378341125978,0.17584566534695997,0.02119458457786093
3500,1.5,0.00662065527119275,0.0352751288944531,0.011148829062785217,0.1377775921227245,0.24958958163476783,0.17754654449932658,0.02098022901085724
3500,2.0,0.00662065527119275,0.0352751288944531,0.011148829062785217,0.1377775921227245,0.24958958163476783,0.17754654449932658,0.02098022901085724
3500,2.5,0.00662065527119275,0.0352751288944531,0.011148829062785217,0.1377775921227245,0.24958958163476783,0.17754654449932658,0.02098022901085724
3500,3.0,0.00662065527119275,0.0352751288944531,0.011148829062785217,0.1377775921227245,0.24958958163476783,0.17754654449932658,0.02098022901085724
3500,3.5,0.006620655973934267,0.0352770453572062,0.011148925772371476,0.13727589974005627,0.2497881068758342,0.17717941492696648,0.020977831993609235
3500,4.0,0.006620655973934267,0.0352770453572062,0.011148925772371476,0.13727589974005627,0.2497881068758342,0.17717941492696648,0.020977831993609235
3500,4.5,0.006620655973934267,0.0352770453572062,0.011148925772371476,0.13727589974005625,0.2497881068758342,0.17717941492696643,0.020977831993609235
3500,5.0,0.006620655973934267,0.0352770453572062,0.011148925772371476,0.13727589974005627,0.2497881068758342,0.17717941492696648,0.020977831993609235
3500,5.5,0.00659561908448338,0.03530222769166444,0.011114654551673715,0.13696763320894947,0.2497881068758342,0.17692244616732547,0.020915360469480206
3500,6.0,0.0049717694523407656,0.033351379704877726,0.00865353575875933,0.1364846012523335,0.24938365115965158,0.17641787306738735,0.016497830569896427
3500,6.5,0.004553052560317933,0.03235271019475831,0.007982687742456014,0.13529054993044157,0.24688315204513903,0.17479464042704784,0.01526809749937914
3500,7.0,0.004505634379228552,0.03236974571463382,0.007910222960007684,0.13435558520904398,0.24690405187794034,0.1740175730848552,0.015132572723754553
3500,7.5,0.004411518381645415,0.032055886756345735,0.007755700364775285,0.13395055066662792,0.24672409617472887,0.17363293731039486,0.014848174091773034
3500,8.0,0.004385311934779022,0.03207445127961091,0.007715709680881949,0.13283753903904408,0.24701479384914743,0.17276628036830258,0.014771717240090354
3500,8.5,0.004310941980581413,0.03175442880019904,0.007591298645797491,0.13105891021786187,0.24569766662762743,0.17093725981321992,0.014537010774489757
3500,9.0,0.004263727518295154,0.031625474007065134,0.007514371904193433,0.12952023933018714,0.24550540626094847,0.16957730411023642,0.014391042631399524
3500,9.5,0.00426016407371196,0.03156860042304706,0.007507231648571005,0.12988147082373516,0.24541619745080945,0.16986525301596883,0.014378981112496567
4000,1.0,0.008098338615136546,0.0380455013055789,0.013354127133094492,0.1363286988436803,0.2561943866049188,0.17795971076191403,0.02484395931032993
4000,1.5,0.008098338615136546,0.0380455013055789,0.013354127133094492,0.13632869884368032,0.2561943866049188,0.17795971076191403,0.02484395931032993
4000,2.0,0.008098338615136546,0.0380455013055789,0.013354127133094492,0.13632869884368032,0.2561943866049188,0.17795971076191403,0.02484395931032993
4000,2.5,0.008098338615136546,0.0380455013055789,0.013354127133094492,0.13632869884368032,0.2561943866049188,0.17795971076191403,0.02484395931032993
4000,3.0,0.008098338615136546,0.0380455013055789,0.013354127133094492,0.1363286988436803,0.2561943866049188,0.17795971076191403,0.02484395931032993
4000,3.5,0.007998129288854518,0.03811020015693426,0.013221485650988957,0.13757290653930812,0.25769867504009486,0.1793822646947502,0.024627765912617495
4000,4.0,0.007998129991596036,0.03811211661968736,0.013221601938018477,0.13709431862305624,0.25789720028116125,0.17902278532675683,0.02462457332671798
4000,4.5,0.007998129991596036,0.03811211661968736,0.013221601938018477,0.13709431862305624,0.25789720028116125,0.17902278532675683,0.02462457332671798
4000,5.0,0.007998129991596036,0.03811211661968736,0.013221601938018477,0.13709431862305624,0.25789720028116125,0.17902278532675683,0.02462457332671798
4000,5.5,0.007998129991596036,0.03811211661968736,0.013221601938018477,0.13709431862305624,0.25789720028116125,0.17902278532675683,0.02462457332671798
4000,6.0,0.006298057511883981,0.03612841610070198,0.010726267023427376,0.13604020294468228,0.2560928653744018,0.1776893008669695,0.020231267613873023
4000,6.5,0.006115915704175324,0.03587885244056513,0.010450446414312387,0.1355450621004666,0.2569126635779209,0.17746238975864947,0.019738525930411477
4000,7.0,0.005936701458452129,0.03537871924364005,0.010167288172924274,0.1333188133077855,0.2548470181983221,0.17505869545188613,0.019218385768605593
4000,7.5,0.005759179856058276,0.03481237882112463,0.009883315178662089,0.13213869714918008,0.25415273245992437,0.17387603436163326,0.018703501660306748
4000,8.0,0.00567687030547715,0.034560115900765846,0.009751888210775878,0.13111803376868097,0.25382960129756166,0.17291514586755333,0.01846254504496204
4000,8.5,0.005636969315634702,0.03439882787279871,0.009686588045200032,0.12965681474228163,0.2538259969011924,0.1716388284311929,0.01833824133298145
4000,9.0,0.0056482054988422365,0.034411494912926555,0.009703676901860862,0.12920389384075445,0.25396772025720143,0.1712737434600322,0.01836676713575599
4000,9.5,0.005620626405893034,0.03431638475689651,0.00965918944375633,0.12752121203816857,0.2536644981931821,0.16972097008051992,0.018278130724529537
4500,1.0,0.009068231946612514,0.0394861863617378,0.014749219909975762,0.12597485901265343,0.25808052600616366,0.16930713196975467,0.027134604117123144
4500,1.5,0.009068231946612514,0.0394861863617378,0.014749219909975762,0.12597485901265343,0.25808052600616366,0.16930713196975467,0.027134604117123144
4500,2.0,0.009068231946612514,0.0394861863617378,0.014749219909975762,0.12597485901265343,0.25808052600616366,0.16930713196975467,0.027134604117123144
4500,2.5,0.009068231946612514,0.0394861863617378,0.014749219909975762,0.12597485901265343,0.25808052600616366,0.16930713196975467,0.027134604117123144
4500,3.0,0.009164358835674773,0.040894913840482834,0.014973276476175683,0.13026426557471973,0.2641721900021593,0.17448790967136846,0.02757985175100451
4500,3.5,0.009164358835674773,0.040894913840482834,0.014973276476175683,0.13026426557471976,0.2641721900021593,0.17448790967136846,0.02757985175100451
4500,4.0,0.009164358835674773,0.040894913840482834,0.014973276476175683,0.13026426557471976,0.2641721900021593,0.17448790967136846,0.02757985175100451
4500,4.5,0.009164359473082044,0.040896155554720544,0.014973360556214453,0.12984120845156982,0.26435225824802444,0.1741470600981946,0.02757572885711772
4500,5.0,0.009059656419890386,0.040956367294330005,0.014837269672357805,0.13101113174961407,0.26585807370732834,0.17552567265110347,0.02736164620865341
4500,5.5,0.00889441052292445,0.040749114165675816,0.014601676738648832,0.13092268320373782,0.26625394198921687,0.17553238679071673,0.02696063105689277
4500,6.0,0.007246357359175375,0.038632511850645986,0.012203656775935975,0.12987092860292854,0.26419678051337797,0.17414002936764192,0.02280887743861295
4500,6.5,0.007050664269075025,0.03829547583201499,0.011908777351901838,0.12830582162050058,0.26350681460453385,0.17257972420786064,0.022280125792861715
4500,7.0,0.006923048099377615,0.03802839240769218,0.011713635283347727,0.1281976255752048,0.26326966436363003,0.17243098836008428,0.02193703697924113
4500,7.5,0.0068620680443725445,0.03783746427632685,0.01161726939905521,0.12672694458642533,0.26274947554540123,0.17098564383581505,0.02175634827092389
4500,8.0,0.00669075458957639,0.03732394038982387,0.011347361401966592,0.1262219421457895,0.26217789865374796,0.1704048255408937,0.021277819789420113
4500,8.5,0.006679844924721105,0.037202020977433733,0.011326033016443629,0.12425893939932726,0.26173744763190154,0.1685156583664902,0.021225488881581125
4500,9.0,0.006674417363110797,0.03719073610617598,0.011317707801375148,0.12426154812904959,0.26157360836290555,0.16848408434524847,0.021210618793463178
4500,9.5,0.006659606298279215,0.03689489476949155,0.01128266735045075,0.12313842134412818,0.26062491682625577,0.16725381311271148,0.021139311490287208
5000,1.0,0.010190710976886916,0.039813514401264474,0.016227749361944443,0.12074600901725766,0.26460716436157594,0.16582325648904994,0.029562465003771705
5000,1.5,0.010161491722807656,0.04145376925883791,0.016321999547872106,0.12103614488872971,0.2665785955110131,0.16648306758009176,0.0297293351487733
5000,2.0,0.010161491722807656,0.04145376925883791,0.016321999547872106,0.12103614488872973,0.2665785955110131,0.16648306758009176,0.0297293351487733
5000,2.5,0.010161491722807656,0.04145376925883791,0.016321999547872106,0.12103614488872971,0.2665785955110131,0.16648306758009176,0.0297293351487733
5000,3.0,0.010161491722807656,0.04145376925883791,0.016321999547872106,0.12103614488872971,0.2665785955110131,0.16648306758009176,0.0297293351487733
5000,3.5,0.010161491722807656,0.04145376925883791,0.016321999547872106,0.12103614488872973,0.2665785955110131,0.16648306758009176,0.0297293351487733
5000,4.0,0.010161492360214927,0.04145501097307563,0.016322096619971856,0.12067737459345264,0.26675866375687823,0.16617832109427558,0.029724629094191095
5000,4.5,0.010257564426209675,0.04286373845182066,0.01655371893747701,0.12466073306874281,0.27284941035773186,0.1711332808736761,0.030187410265831337
5000,5.0,0.010257564426209675,0.04286373845182066,0.01655371893747701,0.12466073306874281,0.27284941035773186,0.1711332808736761,0.030187410265831337
5000,5.5,0.010092318075036156,0.0426566088334995,0.016322761033472747,0.12460365632868543,0.2732452786396204,0.17115722979507028,0.029803271791826614
5000,6.0,0.008602449128102221,0.040926714686003875,0.014216673731383753,0.1241131444118754,0.27137848094699374,0.17032793837536708,0.02624294147174672
5000,6.5,0.008082844205819282,0.04016432559732362,0.013457452022971036,0.12472770191284573,0.2730922961028442,0.17124415400387563,0.024953870583956435
5000,7.0,0.007932083066786862,0.0394813163529291,0.013210150916422109,0.1227901531225394,0.2700159264258295,0.16881254480313765,0.024502869651711043
5000,7.5,0.007822539122788876,0.03881961943746776,0.013021180886774817,0.12017500877738858,0.26826990667659134,0.16599181560603055,0.02414807303465437
5000,8.0,0.007811416822955089,0.03873160730552538,0.013000819544999717,0.11826361134762013,0.26827112797279595,0.1641596947800477,0.024093524186567482
5000,8.5,0.00776803199553544,0.038873678007074974,0.012948580767137403,0.11917443301879777,0.2698252604672723,0.1653280090900026,0.024016199552475203
5000,9.0,0.007737015430280207,0.03870308672248813,0.012896025860852391,0.11720089205910827,0.269081171771589,0.16328251462259175,0.023904109154495222
5000,9.5,0.007728594293162529,0.0387052176338484,0.012884443973317816,0.11756252791411671,0.26893944841557993,0.163606932682763,0.023887675395100515
5500,1.0,0.010529547450434731,0.04145391728063939,0.016793455044637216,0.11885695035783127,0.26774017700381997,0.16463019859519354,0.030477942469251423
5500,1.5,0.010500421167258165,0.04309417213821282,0.01688629129906522,0.11914548017609757,0.26971160815325707,0.16527881335813333,0.03064194092695549
5500,2.0,0.010500421167258165,0.04309417213821282,0.01688629129906522,0.11914548017609759,0.26971160815325707,0.16527881335813335,0.03064194092695549
5500,2.5,0.010433652066986782,0.04270032014058159,0.01676969610912383,0.11933551375120294,0.26946906726617204,0.1654158986405001,0.03045218098204817
5500,3.0,0.010433652066986782,0.04270032014058159,0.01676969610912383,0.11933551375120294,0.26946906726617204,0.1654158986405001,0.03045218098204817
5500,3.5,0.010433652066986782,0.04270032014058159,0.01676969610912383,0.11933551375120294,0.26946906726617204,0.1654158986405001,0.03045218098204817
5500,4.0,0.010433652720329235,0.042700966588333174,0.016769746805447308,0.11900410524851883,0.26965363721818386,0.16513186960070858,0.030447444035140624
5500,4.5,0.010433652720329235,0.042700966588333174,0.016769746805447308,0.11900410524851886,0.26965363721818386,0.1651318696007086,0.030447444035140624
5500,5.0,0.010281332155221184,0.04247742239861181,0.016555526849374103,0.11910580584196793,0.2702435290349922,0.16534032764926507,0.03009740096855476
5500,5.5,0.010114520901730855,0.04240334399876514,0.01633309008244709,0.11929222889603804,0.27073899659646744,0.1656126804323776,0.02973376980013008
5500,6.0,0.00995205716320118,0.04233848487394822,0.016115917152647333,0.11971337608661252,0.2718584401944048,0.16622795788732747,0.029383120186281295
5500,6.5,0.008317270692365783,0.04025201574753073,0.013785951387195081,0.1186102861117515,0.26963416996007944,0.16474870687427215,0.02544287687543254
5500,7.0,0.008115027052952865,0.03968130917129391,0.013474459461111607,0.11726355955474545,0.26861498683467244,0.16325732436131402,0.0248942680400529
5500,7.5,0.0081369756433483,0.039637694731859754,0.013502174020607818,0.11618536120010285,0.26836768216899876,0.1621643444247142,0.024928725379638014
5500,8.0,0.007955838462007094,0.03877953151340745,0.013203006139259586,0.11265651561841995,0.2658100553557909,0.15824507076353242,0.024372517657145702
5500,8.5,0.007939365502252224,0.03866972119094256,0.013173956933591106,0.11357926946386679,0.26589786555893485,0.1591689329074893,0.024333869174672427
5500,9.0,0.007918088780020928,0.0385930580835149,0.013140216090321732,0.11307617724285675,0.26573966274292465,0.1586460862138383,0.024270198808315165
5500,9.5,0.00788885250225306,0.038911930145737426,0.013118177095736136,0.11309080280389473,0.2681488911705045,0.15908717718928256,0.024237733753337997
6000,1.0,0.010427454796220497,0.042222349261916495,0.016724530933969334,0.11511367942649826,0.274479773085879,0.16220178447204298,0.03032252417194252
6000,1.5,0.010683691582460969,0.04427001644343609,0.01721329529971881,0.11593922020865835,0.27850664233726585,0.16372255866547417,0.03115142397455938
6000,2.0,0.010683691582460969,0.04427001644343609,0.01721329529971881,0.11593922020865838,0.27850664233726585,0.16372255866547417,0.03115142397455938
6000,2.5,0.010683691582460969,0.04427001644343609,0.01721329529971881,0.11593922020865835,0.27850664233726585,0.16372255866547417,0.03115142397455938
6000,3.0,0.010539960467253003,0.04372127567357098,0.0169852568777218,0.11590106691004198,0.2778194284302264,0.1635656184754781,0.030774750227431626
6000,3.5,0.010539961076394697,0.043721599777529735,0.01698528212608693,0.1155944883396772,0.2779915116201571,0.16328978445262185,0.030769901904596157
6000,4.0,0.010539961076394697,0.043721599777529735,0.01698528212608693,0.11559448833967717,0.2779915116201571,0.16328978445262185,0.030769901904596157
6000,4.5,0.010539961076394697,0.043721599777529735,0.01698528212608693,0.1155944883396772,0.2779915116201571,0.16328978445262185,0.030769901904596157
6000,5.0,0.010387630633237973,0.04349805558780837,0.016770380648274227,0.11570237784775703,0.27858140343696547,0.16349914620782371,0.030420481657577443
6000,5.5,0.01020093480599496,0.04330570476376548,0.01651229359851256,0.1157207151399363,0.278967178126786,0.16358384386311003,0.029996695053124144
6000,6.0,0.0095284830764112,0.04248936992645139,0.015566165033735138,0.11472082161162088,0.2778009333271543,0.1623836177983929,0.028409028133620076
6000,6.5,0.008662814152850539,0.041270801451990226,0.014319863626423478,0.11382234618923906,0.2769893472951345,0.16134408414173404,0.02630505930436155
6000,7.0,0.008313055123708238,0.040873936503810326,0.013816144311172932,0.11349785425845435,0.2776742193984794,0.16113332319453047,0.02545010600300256
6000,7.5,0.008285244331381912,0.04125331194053427,0.013799100927767934,0.11404066038909069,0.2807092758037888,0.16219012724230508,0.02543426047804756
6000,8.0,0.008107754346089886,0.040388337095332676,0.013504540505560434,0.1115896709491671,0.2784243843482146,0.15932392697976838,0.0248986345445189
6000,8.5,0.008079567490013598,0.04031691260384526,0.01346144247432912,0.10993612085178277,0.27865639187809665,0.15766851789512953,0.024805074214658766
6000,9.0,0.008086271126400452,0.04039761500946156,0.013475242760494228,0.1101991061176657,0.2790870550994575,0.15800789786523306,0.024832701034517377
