edges,resolution,precision,recall,recovery,relevance,f1rprr
8000,8.5,0.009811112480223273,0.044099443761936134,0.10213160119789089,0.2837555083487235,0.02900301140461918
8000,9.0,0.009800011461636997,0.04473006938111537,0.10194236264239698,0.28439168420214284,0.029043854976075558
8000,9.5,0.00977299318259497,0.0439790170050953,0.10125131211787844,0.2828274581557524,0.0288864866116458
8500,1.0,0.014152145879950428,0.04863540117283076,0.10428524243100246,0.278162707229302,0.038312003951357816
8500,1.5,0.013459875427012177,0.04731710753811907,0.10368117260115325,0.2773434832951905,0.03680547341103123
8500,2.0,0.013091154372930621,0.046811278665636225,0.10352504199318464,0.2766566105274705,0.03602827257373325
8500,2.5,0.012801846734414113,0.047814980652816745,0.10349712252601377,0.2785096875075407,0.03562512067949974
8500,3.0,0.012496477587881808,0.048253564603961435,0.10563678225144377,0.2868052106132441,0.03518045558836054
8500,3.5,0.01267993946730753,0.0483133297080054,0.10547864383535674,0.2874707747090031,0.035548553939393164
8500,4.0,0.012532298641343828,0.04933750626513628,0.1056952140576495,0.2886104232925963,0.035401857396119035
8500,4.5,0.012858845703237608,0.048899299316695156,0.10567730416390696,0.28945258488890324,0.035992185297336214
8500,5.0,0.01287472575212207,0.048519705509033326,0.10535143072891698,0.2903203851964746,0.03596532020554131
8500,5.5,0.012510710404353136,0.049512388273301185,0.1055698639994257,0.29286585053802233,0.03539340328910517
8500,6.0,0.012277104807870802,0.049337138717621326,0.10767507174655436,0.29727558206308613,0.03497352829044802
8500,6.5,0.011439599199998707,0.04729071167944928,0.1057622857858693,0.2932274170359666,0.03294161903081832
8500,7.0,0.010929375932439266,0.04917659059583983,0.10541697008282354,0.29792737357789456,0.032083655560930714
8500,7.5,0.010649101350777934,0.047136238814017434,0.10429686151741148,0.2935846450170948,0.031222210819372972
8500,8.0,0.010611400954030016,0.04698458969456861,0.10345954964728549,0.29317114508193653,0.03110457929998306
8500,8.5,0.010503581143123332,0.045545305595928835,0.10216050477347512,0.2907954832721754,0.030677400221823886
8500,9.0,0.01019590695906886,0.045929988782188826,0.1014786132788504,0.29198697118966377,0.03004583264322781
8500,9.5,0.010142790506064094,0.04466811454569214,0.10020492631633046,0.2903153659454277,0.02976110529508313
9000,1.0,0.013811998263981,0.047316163804454706,0.0989487278354179,0.2736972608093951,0.03728033859043717
9000,1.5,0.013811085750254153,0.04731926822393877,0.09874025155129817,0.27375449180226696,0.03727201153224773
9000,2.0,0.013528492189337738,0.04705228415515939,0.09867470252394438,0.27305352816425166,0.036708153641839616
9000,2.5,0.013085904147061801,0.048202310142216126,0.09912990756931418,0.27743585513623564,0.036082778317498176
9000,3.0,0.012795292088342984,0.047573428196306174,0.09883754787133649,0.27716669062288507,0.035429761826023934
9000,3.5,0.012784542455250465,0.047839906867666676,0.0998446962819563,0.2792933750905311,0.035486623455143425
9000,4.0,0.012556398738538152,0.050339664143232585,0.1012655040699628,0.2830071701274913,0.03542511841625596
9000,4.5,0.012564024398426736,0.04844819579886828,0.10108059486150926,0.28248966897770095,0.03519082731345475
9000,5.0,0.01246377845222078,0.04883909247380057,0.10118694671337677,0.2816179728296126,0.03504422145180555
9000,5.5,0.01223162195855443,0.04806005008365412,0.1006526765316298,0.2826201971374517,0.03447203605748264
9000,6.0,0.011958976925548459,0.04850305574014173,0.10211026882346136,0.28847026957032873,0.0340436116424642
9000,6.5,0.01142955101617073,0.04687030348464287,0.10094060057388726,0.2851211825511225,0.03272195932278751
9000,7.0,0.011334580998611255,0.04634273568081842,0.10006860326402883,0.28655538053040464,0.03244467169631507
9000,7.5,0.010843008055408804,0.04564225750566392,0.0987428469147234,0.28588444203145624,0.03130868321901529
9000,8.0,0.010814925319220348,0.045595351119902365,0.09844429064395972,0.28576104383496836,0.031236742475528385
9000,8.5,0.010710930188931985,0.04525166012642874,0.09726822019874326,0.28495134073711736,0.030947433017169998
9000,9.0,0.010361697665035743,0.044423860937475974,0.09700645742249883,0.28411862387822684,0.030109608964801828
9000,9.5,0.010392240762714304,0.04569001331720801,0.09647467630273776,0.287633503945051,0.030313520623501525
9500,1.0,0.014179939698431931,0.04838909669745303,0.10023958187328194,0.2765913588593453,0.038175400907499886
9500,1.5,0.014039295449008825,0.04819160654897004,0.09990741915457207,0.27660926139936837,0.03787748884333805
9500,2.0,0.013944854689605593,0.04845858618500648,0.099788260106408,0.27695103851979586,0.037743262079715255
9500,2.5,0.013806063319666337,0.04831508548074132,0.10029041141088388,0.27792001329367777,0.03748877206208913
9500,3.0,0.013397542539023088,0.04885885374591894,0.09938824774635022,0.2780063387490369,0.0367761085756523
9500,3.5,0.013088605864677513,0.04934621038384641,0.1010322909438317,0.28257629883317514,0.03632928711500155
9500,4.0,0.013013596830571269,0.050420469067281676,0.10390002652167804,0.29183247777357707,0.03645404859279295
9500,4.5,0.013013596830571269,0.050420469067281676,0.10390002652167804,0.29183247777357707,0.03645404859279295
9500,5.0,0.012980095576224222,0.05003659444438083,0.10309840442445632,0.2909922452872564,0.03631003055683871
9500,5.5,0.01249809955251305,0.049775235279366566,0.1030835845290628,0.29144513523258014,0.035324916905507014
9500,6.0,0.012270328318862607,0.04881874437403846,0.10376732759119847,0.2896688481655346,0.0347612955586784
9500,6.5,0.011547435411555465,0.048750198860191996,0.10235543038456534,0.291796172564495,0.03324772619641209
9500,7.0,0.010930309789117116,0.046911777914445583,0.10061041593799958,0.28826389915248285,0.03169228165854759
9500,7.5,0.010674424139135516,0.04716176578152022,0.10199395127260505,0.2931338965363117,0.031225264089412588
9500,8.0,0.010502135741905453,0.04683233453545423,0.10100392663745454,0.2925818089128928,0.030795300509031204
9500,8.5,0.01038814411785058,0.046625527147505896,0.10050810435249863,0.29169052375671656,0.030513666680153678
9500,9.0,0.010062490894121598,0.0458761663122348,0.09864790194971182,0.2884568803678062,0.029677868578119878
9500,9.5,0.01019579097105322,0.046283248055144804,0.09912025366220957,0.2920230158273956,0.03003027332950887
